MSOA_code,LowFruit ,LowFruitLCI,LowFruitUCI,LowVeg,LowVegLCI,LowVegUCI,LowFV,LowFVLCI,LowFVUCI,HighSSB,HighSSBLCI,HighSSBUCI
E02006592,49.75159628,44.13,55.92,14.96150256,9.6,23.34,5.584310305,2.52,12.18,9.4578362,4.37,19.32
E02006593,55.23862338,49.61,61.26,17.97388468,11.68,27.49,7.218457296,3.29,15.43,11.0274384,5.14,22.12
E02006594,51.9527172,46.31,58.08,15.33617335,9.86,23.86,5.815478556,2.63,12.65,10.8810413,5.07,21.87
E02006595,49.65511897,44.03,55.83,14.81215269,9.5,23.13,5.476889303,2.47,11.96,10.0485014,4.66,20.38
E02006596,50.76158065,45.13,56.92,14.78118014,9.48,23.08,5.519999986,2.49,12.05,10.9022264,5.08,21.9
E02006597,51.46191264,45.82,57.6,15.71667142,10.12,24.39,6.014175716,2.72,13.05,9.8494193,4.56,20.03
E02006598,49.02668781,43.41,55.21,14.47825303,9.27,22.66,5.304408586,2.39,11.61,9.2460313,4.27,18.93
E02006599,44.81532574,39.31,51,13.05255457,8.31,20.62,4.473220354,2.01,9.89,6.4669868,2.94,13.68
E02006600,51.62797623,45.99,57.76,16.74515045,10.83,25.82,6.557173592,2.98,14.13,8.5421083,3.92,17.63
E02006601,50.76426106,45.13,56.92,16.16515393,10.43,25.02,6.235703726,2.82,13.49,8.6831562,3.99,17.89
E02006602,48.97499263,43.36,55.16,14.51314208,9.3,22.71,5.34276991,2.41,11.69,8.7714664,4.04,18.06
E02006603,47.78296874,42.19,53.97,14.3634185,9.19,22.49,5.187157143,2.34,11.37,8.1873685,3.75,16.97
E02006604,54.10668917,48.47,60.17,17.36128031,11.25,26.66,6.863034756,3.12,14.73,10.9040649,5.08,21.91
E02006605,50.74606035,45.11,56.9,15.26695094,9.81,23.77,5.713845712,2.58,12.44,10.9026782,5.08,21.9
E02006606,48.91580545,43.3,55.1,14.0908764,9.01,22.11,5.084095279,2.29,11.16,9.8277337,4.55,19.99
E02006607,48.48491392,42.88,54.67,14.00513418,8.95,21.98,5.039352486,2.27,11.07,9.4576259,4.37,19.32
E02006608,48.00205047,42.41,54.19,13.94383396,8.91,21.9,5.001699782,2.25,10.99,9.1057045,4.2,18.67
E02006609,50.79621456,45.16,56.95,15.59687489,10.04,24.23,5.944051952,2.69,12.91,9.9266609,4.6,20.17
E02006610,51.04332371,45.41,57.19,15.41775555,9.91,23.98,5.857281803,2.65,12.73,9.2412218,4.26,18.92
E02006611,48.24252474,42.64,54.43,13.93058617,8.9,21.88,5.002251404,2.25,10.99,8.5906618,3.95,17.72
E02006612,53.82680918,48.18,59.9,16.35187042,10.55,25.28,6.317864128,2.86,13.66,11.181934,5.22,22.39
E02006613,55.5720629,49.94,61.58,18.01462017,11.71,27.55,7.292632857,3.32,15.57,11.2019443,5.23,22.43
E02006614,51.41968439,45.78,57.56,15.46376456,9.94,24.04,5.893098898,2.66,12.8,10.0334645,4.65,20.36
E02006615,51.62712997,45.98,57.76,15.17519392,9.75,23.64,5.718396947,2.58,12.45,11.3876251,5.32,22.75
E02006616,50.74135758,45.11,56.9,15.01470618,9.64,23.41,5.628305881,2.54,12.27,10.4799775,4.87,21.16
E02006617,54.05986502,48.42,60.13,17.11765425,11.09,26.33,6.733392623,3.06,14.48,11.2906286,5.27,22.58
E02006618,47.1712588,41.6,53.36,13.50691953,8.61,21.27,4.742523457,2.13,10.45,8.9628829,4.13,18.41
E02006619,51.95365867,46.31,58.08,16.01975579,10.33,24.82,6.202887488,2.81,13.43,9.9632397,4.62,20.23
E02006620,48.84468548,43.23,55.03,14.65551278,9.39,22.91,5.386140357,2.43,11.78,8.5985408,3.95,17.74
E02006621,45.53905829,40.01,51.73,13.23013305,8.43,20.88,4.55324972,2.04,10.06,7.3858737,3.37,15.45
E02006622,49.90116586,44.28,56.07,15.23752918,9.79,23.73,5.682907545,2.57,12.38,9.3269165,4.3,19.08
E02006623,53.42279286,47.78,59.51,17.19709578,11.14,26.44,6.791824243,3.09,14.59,10.5163785,4.89,21.22
E02006624,48.33374536,42.73,54.52,13.79624409,8.81,21.69,4.920371845,2.21,10.82,9.7889314,4.53,19.92
E02006625,51.44746875,45.81,57.59,15.07740435,9.68,23.5,5.644008541,2.55,12.3,11.4211057,5.34,22.81
E02006626,57.46073539,51.86,63.38,19.178952,12.53,29.11,7.920599576,3.62,16.79,11.9782113,5.62,23.77
E02006627,51.08963807,45.45,57.24,15.60924611,10.04,24.25,5.900249131,2.67,12.82,10.2690907,4.77,20.78
E02006628,55.32014887,49.69,61.34,17.34118609,11.24,26.63,6.911647223,3.14,14.83,12.5527581,5.91,24.76
E02006629,54.3149181,48.67,60.37,17.61275639,11.43,27,7.019066525,3.19,15.04,11.0923823,5.17,22.24
E02006630,54.48572308,48.85,60.54,17.81621746,11.57,27.28,6.9997158,3.19,15,10.4701677,4.87,21.14
E02006631,57.46083598,51.86,63.38,18.52665467,12.07,28.24,7.497351839,3.42,15.97,12.9366899,6.1,25.4
E02006632,49.06642039,43.45,55.25,14.81202477,9.5,23.13,5.407031527,2.44,11.82,9.1093173,4.2,18.68
E02006633,46.55799091,41,52.75,14.04865496,8.98,22.05,4.984585608,2.24,10.95,7.4529167,3.4,15.58
E02006634,50.25930798,44.63,56.42,15.36166589,9.87,23.9,5.841901998,2.64,12.7,8.523045,3.92,17.6
E02006635,54.15475889,48.51,60.22,18.1106632,11.78,27.68,7.361753058,3.36,15.71,10.3041175,4.78,20.84
E02006636,51.32651646,45.69,57.47,16.28901045,10.51,25.19,6.337900367,2.87,13.7,8.6739411,3.99,17.88
E02006637,53.98707676,48.34,60.06,17.28005171,11.2,26.55,6.884448123,3.13,14.78,10.734728,5,21.61
E02006638,53.71823452,48.07,59.8,18.23938648,11.87,27.85,7.43371951,3.39,15.85,9.2290184,4.26,18.9
E02006639,51.10064562,45.46,57.25,15.94970434,10.28,24.72,6.188623153,2.8,13.4,8.9273251,4.11,18.35
E02006640,50.8262299,45.19,56.98,15.44757126,9.93,24.02,5.917716503,2.68,12.85,8.6393573,3.97,17.81
E02006641,51.5261217,45.88,57.66,16.26122622,10.49,25.15,6.327004987,2.87,13.67,9.5843916,4.43,19.55
E02006642,51.40823356,45.77,57.55,15.85129237,10.21,24.58,6.157165797,2.79,13.33,8.6765015,3.99,17.88
E02006643,62.92570444,57.52,68.5,20.65337014,13.58,31.05,8.734249269,4.02,18.33,18.8182508,9.2,34.7
E02006644,49.56552198,43.94,55.74,15.04433218,9.66,23.45,5.648028475,2.55,12.31,8.7157534,4.01,17.95
E02006645,52.26369541,46.62,58.38,16.12713478,10.4,24.96,6.239870468,2.83,13.5,9.7511726,4.51,19.85
E02006646,50.05237874,44.42,56.22,14.64751938,9.39,22.9,5.451610751,2.46,11.91,9.4057573,4.34,19.22
E02006647,47.27007764,41.69,53.46,13.58533987,8.67,21.39,4.837819094,2.17,10.65,7.6758632,3.51,16.01
E02006648,49.79609882,44.17,55.97,14.73626914,9.45,23.02,5.48233189,2.47,11.97,8.4883207,3.9,17.53
E02006649,52.99459888,47.35,59.09,16.84628876,10.9,25.96,6.619102434,3.01,14.25,10.1234508,4.69,20.52
E02006650,51.56943129,45.93,57.71,15.11606648,9.71,23.56,5.64503559,2.55,12.3,10.642778,4.95,21.44
E02006651,49.52146692,43.9,55.7,14.60975154,9.36,22.84,5.404195699,2.44,11.81,9.1293362,4.21,18.72
E02006652,52.53550284,46.89,58.65,16.08907883,10.37,24.91,6.239603304,2.83,13.5,10.9223563,5.09,21.94
E02006653,51.9320965,46.29,58.06,15.79841486,10.17,24.51,6.060562629,2.74,13.14,10.7249239,4.99,21.59
E02006654,55.79257744,50.17,61.79,18.59561847,12.12,28.33,7.567202875,3.45,16.11,11.1192961,5.19,22.28
E02006655,48.45565097,42.85,54.64,14.42412495,9.24,22.58,5.282791976,2.38,11.57,8.2455774,3.78,17.08
E02006656,51.69394627,46.05,57.83,15.30125292,9.83,23.81,5.770156542,2.61,12.56,11.397147,5.33,22.77
E02006657,54.8722387,49.24,60.91,17.44425109,11.31,26.77,7.005101171,3.19,15.01,11.5277592,5.39,23
E02006658,50.63520363,45,56.79,15.58064034,10.02,24.21,5.903380858,2.67,12.83,9.5575845,4.42,19.5
E02006659,52.10697706,46.46,58.23,15.68093832,10.09,24.35,5.982050435,2.71,12.98,10.4186645,4.84,21.05
E02006660,52.42038673,46.78,58.54,16.53808053,10.68,25.53,6.461833839,2.93,13.94,9.5741679,4.43,19.53
E02006661,59.06332973,53.51,64.9,18.27115105,11.89,27.89,7.24334779,3.3,15.48,16.3232614,7.86,30.9
E02006662,53.58721588,47.94,59.67,16.79959587,10.86,25.89,6.646933714,3.02,14.31,10.6454954,4.95,21.45
E02006663,55.24244301,49.61,61.26,17.61144971,11.43,27,7.098255155,3.23,15.2,11.166731,5.21,22.37
E02006664,49.77907367,44.15,55.95,14.97814112,9.61,23.36,5.613818077,2.53,12.24,8.5141133,3.91,17.58
E02006665,50.36192336,44.73,56.52,15.87548338,10.23,24.62,6.086864298,2.75,13.19,8.1140283,3.72,16.83
E02006666,51.81276787,46.17,57.94,15.85775785,10.21,24.59,6.099518405,2.76,13.22,9.6421275,4.46,19.65
E02006667,61.07949073,55.59,66.79,21.63549466,14.29,32.33,9.380595558,4.33,19.53,12.4109726,5.84,24.52
E02006668,50.97305276,45.34,57.12,16.18499186,10.44,25.04,6.255694948,2.83,13.53,8.9892213,4.14,18.46
E02006669,51.50782153,45.87,57.65,16.186852,10.44,25.05,6.28414247,2.85,13.59,8.3628517,3.84,17.3
E02006670,53.93730746,48.29,60.01,16.98216531,10.99,26.14,6.600803526,3,14.22,11.6735819,5.46,23.25
E02006671,54.60453548,48.97,60.65,17.61111136,11.43,27,6.95531739,3.16,14.92,11.1811892,5.22,22.39
E02006672,51.82399209,46.18,57.96,15.91381495,10.25,24.67,6.109112865,2.77,13.24,9.7747212,4.52,19.89
E02006673,51.99783146,46.35,58.12,17.05671826,11.04,26.24,6.650933846,3.02,14.32,8.8249808,4.06,18.16
E02006674,55.20688204,49.57,61.23,18.13290689,11.79,27.71,7.347480263,3.35,15.68,10.6633188,4.96,21.48
E02006675,47.71599332,42.13,53.91,13.9860234,8.94,21.96,5.041665671,2.27,11.07,8.0522018,3.69,16.72
E02006676,50.64025838,45.01,56.8,16.08271636,10.37,24.9,6.22538422,2.82,13.47,8.1193093,3.72,16.84
E02006677,48.75717105,43.15,54.94,14.67309052,9.4,22.93,5.4061355,2.44,11.82,8.2230194,3.77,17.04
E02006678,52.95998358,47.31,59.06,16.63426087,10.75,25.66,6.500867435,2.95,14.02,11.0114739,5.13,22.1
E02006679,50.08821442,44.46,56.25,15.00121673,9.63,23.39,5.617139527,2.54,12.25,9.5328451,4.41,19.45
E02006680,52.53112898,46.89,58.64,16.67900859,10.78,25.73,6.499696624,2.95,14.02,10.1557197,4.71,20.58
E02006681,48.07766071,42.48,54.26,14.4308098,9.24,22.59,5.273285025,2.38,11.55,7.4241773,3.39,15.53
E02006682,49.65567082,44.03,55.83,15.48851017,9.96,24.08,5.847943327,2.64,12.71,7.794843,3.57,16.23
E02006683,51.41966962,45.78,57.56,15.4248009,9.92,23.99,5.868743383,2.65,12.76,10.2402142,4.75,20.73
E02006684,56.46672323,50.85,62.44,18.24546421,11.87,27.86,7.322767125,3.34,15.63,13.3008938,6.29,26.02
E02006685,52.21004643,46.57,58.33,15.58312056,10.03,24.21,5.908209016,2.67,12.84,11.1670483,5.21,22.37
E02006686,53.6478153,48,59.73,17.5807165,11.41,26.96,7.084673419,3.23,15.17,10.3458863,4.8,20.92
E02006687,55.27343966,49.64,61.29,17.79892137,11.56,27.26,7.154340298,3.26,15.3,11.9614188,5.61,23.75
E02006688,51.98635844,46.34,58.11,15.69872695,10.11,24.37,5.931563818,2.68,12.88,11.4371547,5.35,22.84
E02006689,48.30698788,42.71,54.49,14.02047794,8.96,22.01,5.05063424,2.27,11.09,8.8107277,4.05,18.13
E02006690,48.59623973,42.99,54.78,14.7838862,9.48,23.09,5.475129794,2.47,11.96,8.1530767,3.74,16.91
E02006691,54.20493559,48.56,60.27,17.14997778,11.11,26.37,6.780841764,3.08,14.57,11.530529,5.39,23
E02006692,55.03146663,49.4,61.06,17.09277426,11.07,26.29,6.737605112,3.06,14.49,11.3370347,5.3,22.66
E02006693,51.21087817,45.57,57.36,15.89265595,10.24,24.64,6.093002289,2.76,13.21,9.828378,4.55,19.99
E02006694,52.2316945,46.59,58.35,16.83225428,10.89,25.94,6.531588999,2.96,14.08,10.3710616,4.82,20.96
E02006695,49.00258137,43.39,55.18,14.8917915,9.55,23.24,5.568320119,2.51,12.15,7.7558379,3.55,16.16
E02006696,48.10180716,42.51,54.29,13.69098771,8.74,21.54,4.859934386,2.18,10.7,8.7036952,4,17.93
E02006697,47.96196095,42.37,54.15,14.20103235,9.08,22.26,5.126535219,2.31,11.25,8.2562037,3.79,17.1
E02006698,49.17598192,43.56,55.35,14.38335522,9.21,22.52,5.247539881,2.36,11.49,10.0143944,4.64,20.32
E02006699,49.37501721,43.76,55.55,14.9969425,9.62,23.39,5.599396014,2.53,12.21,9.1918301,4.24,18.83
E02006700,46.91147203,41.34,53.1,13.5032179,8.61,21.27,4.734448995,2.13,10.44,8.6353103,3.97,17.81
E02006701,47.19415834,41.62,53.38,13.06176498,8.32,20.63,4.524166237,2.03,10,8.5068845,3.91,17.57
E02006702,53.55760065,47.91,59.64,16.94330079,10.96,26.09,6.703980226,3.05,14.42,11.0074215,5.13,22.09
E02006703,47.83836368,42.25,54.03,13.57026374,8.66,21.36,4.804393934,2.16,10.58,9.099739,4.19,18.66
E02006704,49.0676468,43.45,55.25,14.56924188,9.33,22.79,5.345473747,2.41,11.69,8.8483698,4.07,18.2
E02006705,52.72537089,47.08,58.83,16.27948706,10.5,25.18,6.301349551,2.86,13.62,11.0335465,5.14,22.13
E02006706,53.14044307,47.5,59.24,17.20581742,11.15,26.45,6.763314804,3.07,14.54,11.2718914,5.26,22.55
E02006707,48.24022937,42.64,54.43,13.44464603,8.57,21.18,4.755696569,2.14,10.48,9.1777715,4.23,18.81
E02006708,57.43147189,51.83,63.35,19.03781444,12.43,28.92,7.832600972,3.58,16.62,12.4675506,5.86,24.61
E02006709,50.51001408,44.88,56.67,14.5921137,9.35,22.82,5.348710044,2.41,11.7,11.0258901,5.14,22.12
E02006710,49.9041588,44.28,56.07,15.64671241,10.07,24.3,5.951549631,2.69,12.92,8.5516946,3.93,17.65
E02006711,48.40924275,42.81,54.59,14.51320135,9.3,22.71,5.320221153,2.4,11.64,8.0617117,3.69,16.73
E02006712,47.91119493,42.32,54.1,14.13122253,9.04,22.16,5.094550772,2.29,11.18,8.1559527,3.74,16.91
E02006713,51.8171288,46.17,57.95,16.76365731,10.84,25.84,6.514351184,2.96,14.05,9.2337127,4.26,18.91
E02006714,47.96112334,42.37,54.15,14.41579439,9.23,22.57,5.232853586,2.36,11.46,7.5224522,3.44,15.71
E02006715,51.93214887,46.29,58.06,16.14873463,10.41,24.99,6.23843693,2.83,13.5,10.1050283,4.69,20.49
E02006716,59.75038381,54.22,65.54,21.43393406,14.14,32.07,9.28554772,4.28,19.36,11.2010036,5.23,22.43
E02006717,47.90695794,42.32,54.1,14.26707802,9.13,22.36,5.1859225,2.33,11.37,7.7348454,3.54,16.12
E02006718,50.78513712,45.15,56.94,16.46977815,10.64,25.44,6.369600762,2.89,13.76,8.7171299,4.01,17.96
E02006719,50.27212034,44.64,56.43,15.64762303,10.07,24.3,5.850611154,2.64,12.72,9.7489422,4.51,19.85
E02006720,49.16113902,43.55,55.34,15.35517665,9.87,23.89,5.770097925,2.61,12.56,7.9181887,3.62,16.46
E02006721,49.26789293,43.65,55.44,14.34015894,9.18,22.46,5.257650458,2.37,11.52,9.7033197,4.49,19.76
E02006722,60.18051381,54.66,65.95,20.77862497,13.67,31.22,8.79210278,4.04,18.44,13.3710633,6.32,26.13
E02006723,58.77045842,53.21,64.62,19.8270651,12.99,29.97,8.326413904,3.82,17.56,12.3193145,5.79,24.36
E02006724,60.63399164,55.13,66.37,20.35759251,13.37,30.67,8.518636264,3.91,17.92,14.7457873,7.03,28.39
E02006725,56.21737628,50.6,62.2,18.4803614,12.04,28.17,7.542679312,3.44,16.06,11.9492249,5.6,23.73
E02006726,54.27638752,48.64,60.33,16.84505498,10.9,25.95,6.584302632,2.99,14.18,12.4503296,5.86,24.58
E02006727,50.38000947,44.75,56.54,14.99997116,9.63,23.39,5.589188003,2.52,12.19,10.3026504,4.78,20.84
E02006728,49.25821174,43.64,55.44,14.59224756,9.35,22.82,5.347632027,2.41,11.7,9.4256824,4.35,19.26
E02006729,52.36788802,46.72,58.49,16.1086061,10.39,24.94,6.230005552,2.82,13.48,10.8792762,5.07,21.86
E02006730,60.50117195,54.99,66.25,20.6081334,13.55,30.99,8.730942693,4.01,18.32,13.6694377,6.48,26.63
E02006731,53.48063164,47.84,59.57,17.38639199,11.27,26.69,6.900045956,3.14,14.81,10.2645919,4.76,20.77
E02006732,49.84350289,44.22,56.01,14.57945416,9.34,22.8,5.353853961,2.41,11.71,10.4448825,4.85,21.09
E02006733,49.92016948,44.29,56.09,15.13542119,9.72,23.58,5.658274041,2.55,12.33,9.2607345,4.27,18.96
E02006734,48.19676945,42.6,54.38,13.91881073,8.89,21.86,4.970617516,2.24,10.93,8.878148,4.09,18.25
E02006735,62.86291088,57.45,68.44,23.02957298,15.3,34.11,10.04581005,4.65,20.75,12.8997033,6.08,25.34
E02006736,52.51409154,46.87,58.63,15.33917818,9.86,23.87,5.797252712,2.62,12.61,12.134173,5.7,24.04
E02006737,53.465965,47.82,59.55,16.63908918,10.75,25.67,6.452959208,2.93,13.92,11.6736739,5.46,23.25
E02006738,60.53950427,55.03,66.28,21.13735689,13.93,31.68,9.017752092,4.15,18.86,13.2541793,6.26,25.94
E02006739,57.0401033,51.44,62.98,19.17069082,12.52,29.1,7.737950473,3.54,16.44,16.3154144,7.86,30.88
E02006740,59.15129726,53.6,64.98,19.51896423,12.77,29.56,7.933864613,3.63,16.81,16.061385,7.72,30.49
E02006741,51.76849039,46.13,57.9,15.13076986,9.72,23.58,5.677686788,2.56,12.37,11.5324713,5.39,23
E02006742,59.98993224,54.46,65.77,20.81600766,13.7,31.27,8.821386711,4.06,18.49,14.9724853,7.15,28.75
E02006743,56.22809638,50.61,62.21,18.2439856,11.87,27.86,7.407668853,3.38,15.8,12.1394467,5.7,24.05
E02006744,57.5684785,51.97,63.48,18.47313141,12.03,28.16,7.430697965,3.39,15.84,14.344652,6.82,27.74
E02006745,50.13010762,44.5,56.3,15.02514785,9.64,23.43,5.56769522,2.51,12.15,10.3897624,4.83,21
E02006746,51.92598464,46.28,58.05,15.75568069,10.14,24.45,5.95809856,2.69,12.94,11.1320504,5.19,22.31
E02006747,49.80670301,44.18,55.98,14.38976797,9.21,22.53,5.246897295,2.36,11.49,10.5166228,4.89,21.22
E02006748,49.48240928,43.86,55.66,14.8582139,9.53,23.19,5.519644602,2.49,12.05,9.0754749,4.18,18.62
E02006749,57.99152204,52.41,63.88,19.75081966,12.94,29.87,8.324707555,3.82,17.56,11.6170135,5.44,23.15
E02006750,51.93206577,46.29,58.06,16.83091956,10.89,25.94,6.555611198,2.98,14.13,9.2685926,4.28,18.97
E02006751,53.01907998,47.37,59.12,17.41741586,11.29,26.74,6.957381781,3.17,14.92,9.4791993,4.38,19.36
E02006752,47.97406948,42.38,54.16,13.82016745,8.83,21.72,4.954706028,2.23,10.89,9.0959281,4.19,18.66
E02006753,48.92131385,43.31,55.1,14.56496914,9.33,22.78,5.36260822,2.42,11.73,8.7194613,4.01,17.96
E02006754,47.84081377,42.25,54.03,14.08362658,9,22.1,5.100945314,2.3,11.19,8.1301166,3.73,16.86
E02006755,46.55215384,40.99,52.74,13.49165121,8.6,21.25,4.750875562,2.13,10.47,7.5169768,3.43,15.7
E02006756,49.59522824,43.97,55.77,14.48710639,9.28,22.67,5.328288399,2.4,11.66,9.7740514,4.52,19.89
E02006757,48.19852117,42.6,54.39,14.7361503,9.45,23.02,5.450374716,2.46,11.91,7.8646424,3.6,16.36
E02006758,51.03128273,45.39,57.18,15.73641358,10.13,24.42,6.029724038,2.73,13.08,9.6371408,4.46,19.64
E02006759,52.01457896,46.37,58.14,17.05669639,11.04,26.24,6.722159352,3.05,14.46,8.901011,4.1,18.3
E02006760,50.94683291,45.31,57.1,15.85821838,10.21,24.59,6.111672558,2.77,13.24,9.2334117,4.26,18.91
E02006761,58.61020433,53.04,64.47,19.59233695,12.82,29.66,8.036335838,3.68,17.01,13.0265976,6.15,25.56
E02006762,51.0293272,45.39,57.18,15.38159308,9.89,23.93,5.807335513,2.62,12.63,10.2330179,4.75,20.72
E02006763,51.46197605,45.82,57.6,15.26909723,9.81,23.77,5.764583123,2.6,12.55,10.9998914,5.13,22.07
E02006764,56.0691873,50.45,62.06,18.14667763,11.8,27.73,7.371202498,3.36,15.73,11.9696943,5.61,23.76
E02006765,48.9017937,43.29,55.08,15.34029964,9.86,23.87,5.767831124,2.61,12.55,7.5169929,3.43,15.7
E02006766,47.63777652,42.05,53.83,14.19910369,9.08,22.26,5.158791528,2.32,11.31,7.4537286,3.4,15.58
E02006767,50.06739586,44.44,56.23,15.54136831,10,24.15,5.890416925,2.66,12.8,8.7727508,4.04,18.06
E02006768,49.83741426,44.21,56.01,14.98049563,9.61,23.36,5.55880527,2.51,12.13,9.9577506,4.61,20.22
E02006769,49.67956881,44.06,55.85,14.45450245,9.26,22.62,5.242008071,2.36,11.48,10.6139963,4.94,21.39
E02006770,59.28094046,53.73,65.1,20.04380688,13.14,30.25,8.314712109,3.81,17.54,13.8706614,6.58,26.96
E02006771,49.39941888,43.78,55.57,15.26822307,9.81,23.77,5.720112167,2.58,12.46,8.424646,3.87,17.41
E02006772,51.51928125,45.88,57.66,16.31647931,10.53,25.23,6.315654846,2.86,13.65,9.7421198,4.51,19.83
E02006773,52.96577548,47.32,59.07,17.16317613,11.12,26.39,6.739192943,3.06,14.49,10.1472995,4.71,20.56
E02006774,53.66039878,48.02,59.74,16.72435461,10.81,25.79,6.489609531,2.94,14,11.8603847,5.56,23.57
E02006775,60.95903846,55.47,66.68,21.83202373,14.43,32.58,9.42573227,4.35,19.62,12.49788,5.88,24.66
E02006776,50.72410846,45.09,56.88,15.65878475,10.08,24.31,5.946664246,2.69,12.91,9.9320997,4.6,20.18
E02006777,47.37283018,41.79,53.56,14.21880982,9.1,22.29,5.098466582,2.29,11.19,7.7851577,3.56,16.21
E02006778,49.63738197,44.01,55.81,15.07389287,9.68,23.5,5.610663241,2.53,12.23,9.5993065,4.44,19.57
E02006779,50.654071,45.02,56.81,15.45082622,9.94,24.02,5.796044986,2.62,12.61,9.9885468,4.63,20.28
E02006780,51.57937506,45.94,57.72,16.67869368,10.78,25.73,6.520510292,2.96,14.06,9.2297665,4.26,18.9
E02006781,54.7828064,49.15,60.82,17.68906652,11.48,27.11,7.138117495,3.25,15.27,9.6636772,4.47,19.69
E02006782,53.61836385,47.97,59.7,17.07216646,11.05,26.27,6.743278864,3.06,14.5,10.8828436,5.07,21.87
E02006783,61.44990133,55.98,67.13,21.75843929,14.37,32.49,9.270952238,4.28,19.33,12.6088606,5.94,24.85
E02006784,59.63482945,54.1,65.44,20.84268,13.71,31.3,8.746737084,4.02,18.35,12.150804,5.7,24.07
E02006785,52.86707927,47.22,58.97,16.35097869,10.55,25.27,6.32630479,2.87,13.67,11.4331404,5.34,22.83
E02006786,58.74714226,53.18,64.6,19.62704058,12.85,29.7,8.119297788,3.72,17.17,12.8720178,6.07,25.3
E02006787,51.10518845,45.47,57.25,15.07798966,9.68,23.5,5.658644732,2.55,12.33,10.2399038,4.75,20.73
E02006788,59.21908583,53.67,65.04,20.57651399,13.52,30.95,8.617416377,3.96,18.11,12.5551465,5.91,24.76
E02006789,48.36938206,42.77,54.55,14.37442798,9.2,22.51,5.218716415,2.35,11.44,9.1523223,4.22,18.76
E02006790,50.19238172,44.56,56.36,15.3989356,9.9,23.95,5.786210184,2.61,12.59,9.6580969,4.47,19.68
E02006791,56.90002508,51.29,62.85,18.17681695,11.82,27.77,7.42147316,3.39,15.82,11.8091562,5.53,23.48
E02006792,57.17446678,51.57,63.11,18.23169814,11.86,27.84,7.354278852,3.35,15.69,12.3486675,5.8,24.41
E02006793,63.86719053,58.51,69.37,22.56682834,14.96,33.52,9.855421543,4.56,20.41,13.8200882,6.55,26.88
E02006794,66.0023843,60.76,71.33,24.21258002,16.17,35.6,10.71873656,4.99,21.97,13.7115936,6.5,26.7
E02006795,51.89444146,46.25,58.02,14.99220776,9.62,23.38,5.58697742,2.52,12.19,11.2600292,5.26,22.53
E02006796,53.70538695,48.06,59.78,16.19522962,10.45,25.06,6.237227309,2.83,13.49,12.0955646,5.68,23.98
E02006798,66.45402039,61.24,71.74,24.59953988,16.45,36.08,10.72454687,4.99,21.98,14.9535201,7.14,28.72
E02006799,60.07943915,54.56,65.85,20.22315972,13.27,30.49,8.505017266,3.9,17.9,13.302887,6.29,26.02
E02006800,55.7632979,50.14,61.76,16.86602027,10.91,25.98,6.606653176,3,14.23,13.5417586,6.41,26.42
E02006801,68.74442054,63.69,73.81,25.7026222,17.28,37.44,11.54775012,5.4,23.44,18.9353422,9.27,34.87
E02006802,67.82311976,62.71,72.98,25.88697894,17.41,37.67,11.47185937,5.36,23.31,16.2990146,7.85,30.86
E02006803,50.14920427,44.52,56.31,14.66530967,9.4,22.92,5.422810114,2.44,11.85,10.6010904,4.93,21.37
E02006804,56.72922798,51.12,62.69,19.15052219,12.51,29.07,7.987967108,3.66,16.92,11.4352728,5.34,22.84
E02006805,57.42956346,51.83,63.35,18.41051012,11.99,28.08,7.429278175,3.39,15.84,13.8054503,6.55,26.85
E02006806,51.71038206,46.07,57.84,15.73029407,10.13,24.41,5.969621102,2.7,12.96,11.0956932,5.18,22.24
E02006807,50.84616869,45.21,57,14.75462992,9.46,23.05,5.440380944,2.45,11.89,11.4671617,5.36,22.89
E02006808,50.75895342,45.12,56.91,14.74731602,9.45,23.04,5.445007393,2.46,11.9,11.2430027,5.25,22.5
E02006809,50.98926002,45.35,57.14,14.6804118,9.41,22.94,5.404488509,2.44,11.82,11.8942299,5.57,23.63
E02006810,53.06974683,47.42,59.17,16.62045503,10.74,25.65,6.504768052,2.95,14.03,11.2725753,5.26,22.55
