MSOA11CD,asianr,blackr,mixedr,whiter,otherr,femaler,popudensity,Age17_29r,Age30_39r,Age40_49r,Age50_59r,Age60_69r,Age70_79r,Age80r,LowFV,HighSSB,childrenemerg,alcohol,copdprev,obprev,Imdscore,Imdrank,Imddecile,Imdquintile,prevalence
E02005361,20.10431484115695,0.7270428323059902,2.354986565512881,75.62825983878615,1.1853959222380275,51.54838709677419,12.059412525903294,13.516129032258064,13.274193548387098,12.435483870967742,15.03225806451613,13.403225806451612,10.46774193548387,4.709677419354839,5.905904084,11.5105709,114.2,92.1,1.93,10.73,13.07704601135345,4648.0,7,4,8.68
E02005100,1.9846091535034427,0.7391656541109761,3.16929931146213,93.5500202511138,0.5569056298096395,52.4903071875932,4.5662681479626155,12.376975842529077,13.639526791927628,13.450641216820758,12.784571030917585,10.279351824237,9.911522020081518,5.527388408390496,6.633062305,10.4094955,82.6,82.7,1.74,8.51,15.570869587897757,3971.0,6,3,6.7
E02005362,9.519890260631001,0.49382716049382713,2.167352537722908,87.00960219478738,0.8093278463648833,50.86375034828643,40.55501547228479,12.217887991083867,13.471719141822236,12.733351908609642,13.847868487043744,11.256617442184453,10.476455837280579,5.781554750626915,5.786785199,10.9634104,101.8,102.6,1.95,10.87,15.915988320115357,3894.0,6,3,8.51
E02005101,1.0605203619909502,0.35350678733031676,2.3755656108597285,95.97002262443439,0.2403846153846154,50.620453572956784,0.8192490399853599,10.16973327628013,8.757666524033661,13.450292397660817,17.344173441734416,13.778348309798888,10.954214805305948,5.562687205819426,5.828401569,8.9499324,51.8,57.8,1.48,9.06,14.927357090157885,4138.0,7,4,6.18
E02005310,2.2980570075944375,0.9271131275273696,1.578064897918927,94.8614261761515,0.33533879080777196,58.408784434598346,32.26350373153714,44.740897707570795,7.435946831053747,6.501637449431709,9.217877094972067,7.744172606434213,7.869389327682527,5.461375457522635,8.967915185,18.0021188,171.7,123.8,2.03,11.61,12.520932069870991,4808.0,8,4,6.59
E02004998,5.072037635989415,2.484563363716554,1.7494854454572186,89.8265216112908,0.8673919435460158,51.639224828792074,15.403394513443343,12.195832726213027,10.418184467434067,12.414396036718637,16.421390062654815,11.656709893632522,10.913594637913448,6.848317062509107,5.623922538,9.8536296,142.1,68.7,1.84,10.78,9.627630463576159,5652.0,9,5,7.44
E02005204,1.296119592875318,0.3260178117048346,1.7016539440203562,96.10368956743002,0.5725190839694656,50.457222566645996,8.903770266114376,13.28270303781773,13.127712337259764,12.329510229386237,15.251084934903906,13.135461872287662,9.958152510849349,4.6497210167389955,5.996833192,10.5716205,231.6,96.8,2.32,12.35,14.590528296678016,4241.0,7,4,7.34
E02005049,1.2254901960784315,0.14417531718569782,1.1101499423298733,97.07324106113033,0.44694348327566324,51.52869916354197,2.3320200987038806,7.456013844822613,7.499278915488896,8.927026247476205,14.234208249206807,18.906835881165275,18.704932218055955,10.426882030573983,4.963577537,6.9634414,100.3,70.9,2.81,13.55,10.876305527781746,5267.0,8,4,8.0
E02005363,30.54083885209713,1.95364238410596,2.726269315673289,63.487858719646795,1.2913907284768211,50.65639579038733,15.059121080946076,12.29250298361723,14.722794835629816,12.43354670717153,12.531192361939894,11.023109471628514,9.439079960941738,7.833351415861994,5.268483553,10.2946213,76.0,89.3,1.28,8.89,9.180540185094983,5772.0,9,5,8.63
E02005102,0.9193892628468231,0.24626498111968478,1.0343129207026762,97.34033820390741,0.45969463142341155,52.40701980357431,0.7564352272287977,9.064562872323298,7.712123651585896,9.917887618740943,16.873289325390438,17.163097729834163,16.95379165995814,9.032361938496217,4.936538212,7.8825761,135.1,60.6,2.05,12.59,13.636581424936386,4489.0,7,4,6.96
E02005311,1.352941176470588,0.3823529411764706,1.411764705882353,96.70588235294117,0.14705882352941177,54.59770114942529,1.0690965367788303,24.95689655172414,8.204022988505749,8.290229885057471,13.735632183908045,13.275862068965516,11.221264367816092,5.790229885057471,6.111211478,12.2942835,226.5,85.4,2.01,11.81,11.381681703416932,5131.0,8,4,6.58
E02005000,12.201569599339116,4.874019000413052,3.0152829409334987,77.16646014043783,2.7426683188764973,50.218729747245625,34.840606224969925,18.843162670123135,17.895333765392092,12.848347375243033,12.613415424497731,7.525923525599482,5.8408943616331825,2.851587815942968,7.672404416,13.8327448,149.4,86.2,1.66,10.52,25.569687852046563,2143.0,4,2,7.59
E02005205,1.6941529235382307,0.8095952023988006,0.9295352323838081,96.3568215892054,0.2098950524737631,48.79535990481856,1.5929993188575617,12.879238548483047,12.507436049970256,11.377156454491374,15.184414039262345,13.875669244497324,12.105889351576444,5.532421177870315,6.066239372,10.7249503,219.6,85.4,2.28,12.84,14.425889695210449,4281.0,7,4,7.35
E02005050,1.761796826705131,0.370904595095817,1.0508963527714816,96.30125695446115,0.5151452709664125,51.07061049696245,5.967370411839425,11.98087839856588,11.921123394084255,10.984961657205458,14.331241908176477,13.215815157852804,12.229857583905986,7.5988447365800225,5.494935136,9.5597838,108.5,74.9,2.34,12.34,10.647328334396938,5357.0,8,4,7.46
E02005364,22.42919597034784,0.9123740733700817,2.4139897357916746,73.1039726287778,1.1404675917126021,51.29032258064517,50.09909534232984,13.889943074003794,12.447817836812144,13.18785578747628,16.110056925996204,12.06831119544592,8.72865275142315,5.407969639468691,5.483994566,10.8828553,98.2,73.2,1.36,8.86,9.429286426592798,5704.0,9,5,8.7
E02005365,33.49296922763399,1.722029753413491,2.3334012635011208,60.39331567148971,2.0582840839616874,51.00563153660499,21.348230824243007,13.173773129525342,12.982703137570395,12.278761061946902,13.384955752212392,13.34473049074819,9.905470635559132,5.8628318584070795,5.827322551,10.9142206,64.7,102.8,1.54,10.37,16.285856369364048,3803.0,6,3,11.9
E02005366,4.767472070667706,1.0132501948558068,3.1306832943621723,90.55598856845934,0.5326058716549753,52.13215520553208,15.68640327009324,12.54962223075938,14.585734409015238,11.883723908310923,13.804584453835316,11.025739531310027,10.500704315533358,5.78819311051351,5.955745403,10.5456139,92.1,73.0,1.59,10.41,11.186329466357309,5185.0,8,4,6.96
E02005368,3.089887640449438,0.32771535580524347,1.8726591760299627,94.3820224719101,0.32771535580524347,50.29132168046612,0.29742464716605804,10.518245936829192,8.157007053051212,11.484207298374733,18.077276908923643,16.467341306347745,12.71082490033732,6.363078810180927,5.148966649,8.337602,49.1,63.4,1.57,8.79,11.110929575215586,5209.0,8,4,6.39
E02005369,11.737052417143305,0.5954712841808352,2.648280184909504,83.68722087283554,1.3319752409308157,51.36569977687159,2.536660405687544,12.095098868969762,12.141263368469648,13.110717857967224,13.98784334846503,11.748865122720629,10.656305301223359,5.747480187735631,5.466031448,9.3220835,77.0,66.6,1.27,7.44,6.306788614177538,6436.0,10,5,6.5
E02005370,0.7874831623665941,0.5180810278727593,1.4195420163713606,97.02621490001036,0.24867889337892446,50.096417334821886,9.84832276444447,14.340809905612502,11.965898711052471,13.062011570080179,15.162894549883285,12.584999492540344,9.174870597787475,3.7450522683446668,5.229356677,10.619168,121.2,92.5,1.56,9.5,4.4605402001574275,6695.0,10,5,5.97
E02005371,1.8444712206877374,0.4356288812679581,1.9278895171007508,95.17100750764668,0.6210028732968764,51.288888888888884,1.127603067127089,12.755555555555556,11.102222222222222,11.937777777777777,16.72888888888889,13.457777777777777,10.462222222222223,5.404444444444445,5.299106887,9.4342423,105.1,76.1,1.45,8.17,8.592749575297292,5913.0,9,5,6.3
E02005372,1.2612436448963629,0.2835353930387172,1.3394603050449747,96.83222526398123,0.2835353930387172,49.85733307970325,0.7115880489673436,12.202777249381777,9.777439604337074,11.166064295225414,18.07114323758798,14.076469469279058,11.907932280768499,5.6781434278105385,5.037519673,8.7924062,95.0,74.0,1.68,11.92,9.283851798113794,5740.0,9,5,6.49
E02005373,2.390732829444627,0.8626355570161025,2.2510680249753534,94.19158724942491,0.30397633913900757,49.61356466876972,5.424299836468184,11.514195583596216,12.79179810725552,14.16403785488959,14.74763406940063,11.987381703470032,10.82018927444795,5.244479495268139,4.904022375,9.4673074,109.0,68.2,1.54,7.27,6.074123206836911,6468.0,10,5,6.33
E02005374,2.79346664631354,1.5112196611204396,1.816516562356892,93.49717600366357,0.38162112654556557,51.206434316353885,34.68015548954487,15.683646112600535,12.540959189752757,11.26005361930295,13.955913017575217,11.230265117664581,10.277033065236818,8.653559725945785,7.643311457,11.3528449,62.7,98.6,1.62,7.58,15.856492109454177,3910.0,6,3,6.65
E02005375,2.4832143237770437,0.4476180326121709,1.9077054247042524,94.42608973675797,0.7353724821485665,51.47793505412157,19.100111591252887,12.271024146544546,12.385512073272272,13.457535387177352,15.101998334721065,10.491257285595337,10.449625312239801,6.7964196502914245,5.411394004,10.3565634,101.0,83.7,1.52,7.26,5.925896214099217,6497.0,10,5,6.3
E02005376,2.0673742501153667,0.7475772958006461,1.6151361329026301,94.91462851868944,0.6552838024919243,50.65297667297127,10.060455736450137,13.176618931820228,11.798612987480862,13.401783301810323,14.797802395748896,11.267225074304243,10.51067279113753,6.106457714131316,5.909928394,10.0849957,105.1,89.8,1.85,14.22,8.508995056274324,5939.0,9,5,7.05
E02005377,2.9901798521460887,0.5516936996579499,1.3571665011585567,94.54926624737946,0.5516936996579499,51.6642547033285,2.745839596262032,11.955916731604141,11.811198931314705,12.044973839474563,14.304797951686519,12.467995101859067,12.23422019369921,6.389847489702771,5.514252009,9.5886659,91.4,76.1,2.24,12.7,11.851477887710098,4985.0,8,4,8.58
E02005378,8.715251690458302,0.5447032306536439,2.9301277235161534,86.8519909842224,0.9579263711495115,50.49156000741978,6.907303449726567,10.94416620293081,12.13132999443517,12.335373771099983,15.525876460767945,12.81765906139863,10.703023557781489,6.362455945093674,5.161377335,9.9873095,68.3,67.2,1.34,6.78,6.530219851400266,6394.0,10,5,7.11
E02005379,3.777631144836688,0.5443747937974266,2.259980204552953,92.89013526888816,0.5278785879247773,51.15592720118052,6.577346623009288,12.526643712083949,11.91998688309559,11.90359075258239,13.756353500573864,12.78898180029513,12.165928840793573,6.03377602885719,5.498231618,10.017437,85.1,86.9,1.44,9.23,8.195759713867663,6013.0,9,5,7.26
E02005380,0.8641548565502939,0.17283097131005876,1.1406844106463878,97.51123401313515,0.3110957483581058,50.79239302694136,0.9358569327765531,10.85578446909667,9.531356124066107,11.46705908988001,16.413855558071088,14.613991396875708,13.414081956078785,6.293864613991397,5.533972769,8.9465969,90.6,66.1,1.71,11.3,9.574507651286808,5672.0,9,5,7.48
E02005381,2.6822946016003604,0.40572523385551673,1.893384424659078,94.28603628986814,0.7325594500169053,51.333926189417525,2.0483815986783753,10.626945309026233,11.316140506891951,11.938639395286794,13.750555802578923,13.116940862605603,13.194753223654956,6.858603823921743,5.565562955,9.0318529,134.8,92.6,1.65,9.46,11.173685270565397,5190.0,8,4,7.74
E02005382,2.3990968106124755,0.9784551698184213,1.7969705522626773,94.28920876846364,0.5362686988427886,50.81844542138248,13.022016218206351,14.039846599943878,14.049200261902534,12.056870264708634,13.26349265737536,12.01010195491535,10.008418295762791,5.5841361893181185,6.730618223,11.3165199,98.0,79.7,2.23,12.97,18.49715467625899,3350.0,5,3,8.28
E02005383,1.2461740271097508,0.7105378224748579,1.4538696982947092,96.15216440752077,0.4372540445999125,49.91805965257293,10.741806345047314,13.252485523871954,13.755052988091338,11.77755927018464,14.989620889325906,12.149022178520703,10.553916748607014,4.8836447066535555,6.382669437,11.1689997,90.1,96.5,2.11,12.43,18.899178024881646,3269.0,5,3,8.23
E02005384,2.1196165789118404,0.4185230187660321,1.7550965303091672,95.32874308086944,0.3780207911435129,50.45786330457863,1.1066243641317834,11.493032514930325,10.948905109489052,10.84273390842734,17.71731917717319,14.319840743198409,11.14797611147976,6.5029860650298605,5.244430581,9.3927115,104.5,80.3,1.83,11.68,10.668666193181819,5346.0,8,4,7.26
E02005385,2.5451807228915664,0.7078313253012049,1.7921686746987953,94.48795180722892,0.4668674698795181,50.259067357512954,15.271881176329865,12.124352331606218,11.176905995558846,12.376017764618801,15.173945225758697,13.515914137675797,12.538860103626941,6.276831976313842,4.751455276,9.2857694,89.7,74.1,1.8,10.6,7.967929908785405,6070.0,9,5,7.29
E02005386,2.260258942286592,0.4937458854509546,1.8872064955014263,94.5139346061005,0.8448540706605223,49.758507135016465,51.06699926488358,16.981339187705817,15.268935236004392,13.391877058177826,13.863885839736554,10.142700329308452,7.826564215148189,5.115257958287596,6.686135387,12.5972669,104.6,104.7,1.98,11.92,21.288196603601552,2797.0,5,3,7.99
E02005387,2.3804740859783045,1.0144636400160707,1.888308557653676,94.10405785456007,0.6126958617918843,50.563834071687474,23.72545883230342,13.703181635118808,16.059202577527184,13.260169150221508,14.04550946435763,11.115585984695931,8.73942811115586,2.6178010471204187,5.977901566,11.7836408,95.7,94.7,1.87,11.17,15.066514836022904,4098.0,7,4,7.62
E02005388,3.7566222507625624,1.284315299406004,2.0227965965644565,92.31016214480655,0.6261037084604271,49.773974814336455,42.520636105289356,14.061995479496286,15.498869874071683,12.980303519535033,13.90054891830804,10.332579916047788,9.089441394898289,5.004843396835647,6.314747424,11.3920803,110.6,85.5,1.9,11.32,20.714697827975677,2906.0,5,3,7.81
E02005389,1.984126984126984,0.26455026455026454,1.2235449735449735,95.8994708994709,0.6283068783068783,51.81415202758167,18.091835815204202,12.378919717616155,10.261040879986865,11.902807420784765,15.498276145132161,11.902807420784765,11.919225086192743,8.783450993268756,6.471545918,9.0842317,103.0,95.5,1.89,10.82,19.092753941055516,3224.0,5,3,8.31
E02005390,3.6042065009560234,0.33460803059273425,1.644359464627151,94.09177820267686,0.32504780114722753,50.958800075944566,11.430253824310007,11.049933548509589,12.435921777102715,12.901082209986708,14.04974368710841,13.195367381811277,11.638503892158724,5.610404404784507,4.818392203,9.1732147,112.3,73.3,1.69,9.58,5.4213414823008845,6581.0,10,5,7.6
E02005391,0.51440329218107,0.21604938271604937,0.9156378600823045,98.17901234567901,0.1748971193415638,50.984371828699004,0.6039140125682076,10.351126446113254,8.067789730058859,11.477572559366754,18.69291658209864,15.181652120966104,12.776537446722145,6.33245382585752,5.354841681,8.4828955,92.2,71.6,1.84,12.62,9.046703787800599,5806.0,9,5,6.59
E02005392,1.0664655822471183,0.6355703975008079,1.217278896908327,96.86523753097059,0.21544759237315525,51.315235690235696,11.38589989421217,12.731481481481483,11.837121212121213,11.91077441077441,15.256734006734007,11.742424242424242,11.763468013468014,6.660353535353536,5.320956734,10.4396918,88.8,79.1,1.86,11.27,7.539499435411021,6161.0,10,5,7.75
E02005393,0.8343426187592518,0.3095141972816579,1.3726281792490918,97.3085721975508,0.17494280715919794,52.29002537054347,0.7934191643810903,12.244625450660969,10.869274936573643,11.723861663773533,17.145146214447855,13.713446388035786,11.75056749899853,4.700226999599413,5.607921693,9.4352144,81.0,82.0,1.85,10.8,12.353928933295807,4861.0,8,4,7.31
E02005394,1.247012366205965,0.23901070352280993,1.5587654577574561,96.41483944715785,0.5403720253559181,52.05606513449449,12.216314871241284,13.099041533546327,13.94414098732351,12.377615170565806,12.59404307945996,11.192414717097805,9.821704627434814,5.194269813459754,7.319410957,11.6496742,97.3,107.1,1.96,11.84,18.131633243746123,3413.0,6,3,8.16
E02005395,2.199297131844462,0.4761364924611722,1.201677814306768,95.55605940369573,0.5668291576918717,50.61990394281246,13.240708025918936,12.62146766447001,12.844856472690719,11.582709706243717,15.49201385010611,14.039986596671506,10.65564615212778,5.863956215793588,6.145380397,10.3485125,84.1,87.5,1.94,11.76,15.124857078953255,4082.0,7,4,8.11
E02005396,1.004220637461796,0.36384805705137535,1.4408383059234464,97.07466162130694,0.11643137825644011,50.490620490620486,0.3451372202905185,9.393939393939393,8.181818181818182,10.014430014430015,18.88888888888889,16.984126984126984,13.78066378066378,6.998556998556999,5.388937264,8.338466,100.0,64.9,1.84,10.78,12.818714456570488,4730.0,7,4,7.32
E02005397,1.565874730021598,0.4427645788336933,1.6198704103671708,95.60475161987041,0.7667386609071274,49.738329495499265,2.149091826083854,13.114925685576722,13.512664852417835,12.528783755495079,16.056102156164958,11.974042285953528,10.634289302909776,4.636801339752983,5.864095579,10.0741823,52.8,84.1,1.6,10.99,12.95296589872263,4677.0,7,4,6.73
E02005398,1.150932400932401,0.3933566433566434,1.4423076923076923,96.40151515151516,0.6118881118881119,54.90360435875943,1.8668730339515596,23.176865046102265,10.366024029058396,11.03660240290584,13.621123218776193,11.246158144733167,10.114557138865605,5.266834311260128,6.366349041,11.572783,117.7,67.5,1.44,11.07,8.704481418395789,5883.0,9,5,6.32
